,Player,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,TklDribblers,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Clr,Err
968,Aleksandr Golovin,49,27,17,26,6,14,69,20.3,55,28,0,28,31,22,0
969,André Gomes,22,15,7,11,4,8,62,12.9,54,20,3,17,7,7,0
970,Angel Gomes,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
971,Ibai Gómez,5,3,2,2,1,3,8,37.5,5,4,0,4,3,6,0
972,Joe Gomez,23,16,17,6,0,9,20,45.0,11,15,8,7,38,64,2
973,Maxi Gómez,9,7,1,6,2,4,8,50.0,4,8,1,7,5,14,0
974,Moi Gómez,30,22,9,14,7,11,33,33.3,22,22,2,20,25,23,0
975,Papu Gómez,27,13,5,13,9,13,45,28.9,32,24,0,24,17,6,1
976,Sergi Gómez,9,7,7,2,0,4,4,100.0,0,6,6,0,7,30,0
977,Victor Gomez,13,5,8,4,1,7,20,35.0,13,10,0,10,21,31,0
978,Alfred Gomis,1,0,1,0,0,1,2,50.0,1,2,0,2,0,14,2
979,Maxime Gonalons,62,38,25,35,2,22,54,40.7,32,27,3,24,20,20,1
980,Mathieu Goncalves,5,3,5,0,0,2,8,25.0,6,4,3,1,4,10,0
981,Jérôme Gondorf,9,6,7,1,1,3,6,50.0,3,3,2,1,0,2,0
982,Álvaro González,19,13,14,4,1,9,13,69.2,4,7,4,3,18,65,0
983,Bruno González,3,2,3,0,0,1,1,100.0,0,2,0,2,0,3,0
984,Bruno González,10,8,7,2,1,2,4,50.0,2,7,4,3,2,32,0
985,Édgar González,8,3,3,5,0,2,14,14.3,12,4,2,2,10,16,0
986,Gonzalo,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
987,Anthony Gordon,11,7,5,6,0,5,15,33.3,10,6,2,4,8,4,0
988,Leon Goretzka,28,15,7,18,3,10,32,31.3,22,18,2,16,24,8,0
989,Andoni Gorosabel,14,8,9,3,2,10,20,50.0,10,13,1,12,13,21,0
990,Robin Gosens,53,27,19,26,8,23,51,45.1,28,38,10,28,39,40,0
991,Dan Gosling,26,10,14,9,3,6,27,22.2,21,31,11,20,20,26,0
992,Mario Götze,10,7,0,6,4,3,12,25.0,9,3,0,3,2,1,0
993,Prince-Désir Gouano,3,1,0,3,0,0,0,,0,6,3,3,2,15,0
994,Amine Gouiri,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
995,Jeffrey Gouweleeuw,28,16,22,5,1,12,21,57.1,9,15,8,7,37,97,0
996,Max Gradel,36,20,17,14,5,12,47,25.5,35,11,1,10,11,23,0
997,Samuel Grandsir,34,22,13,16,5,11,30,36.7,19,9,0,9,14,5,0
998,Esteban Granero,10,4,5,3,2,5,11,45.5,6,3,2,1,2,5,0
999,Alberto Grassi,10,4,7,3,0,5,13,38.5,8,5,2,3,19,9,1
1000,Andre Gray,4,3,0,2,2,1,3,33.3,2,4,1,3,1,2,0
1001,Demarai Gray,12,6,6,6,0,6,12,50.0,6,7,0,7,5,4,0
1002,Jack Grealish,29,19,12,12,5,13,34,38.2,21,33,12,21,22,22,1
1003,Mason Greenwood,17,11,5,6,6,5,20,25.0,15,9,0,9,6,6,1
1004,Michael Gregoritsch,2,2,0,2,0,0,4,0.0,4,4,1,3,3,7,0
1005,Michael Gregoritsch,8,5,0,6,2,0,9,0.0,9,9,1,8,2,10,0
1006,Clément Grenier,21,12,6,15,0,11,40,27.5,29,7,2,5,7,16,0
1007,Antoine Griezmann,33,18,12,11,10,9,34,26.5,25,22,3,19,12,20,1
1008,Vincenzo Grifo,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1009,Vincenzo Grifo,15,10,9,3,3,6,25,24.0,19,13,1,12,14,18,1
1010,Florian Grillitsch,59,29,34,24,1,29,61,47.5,32,33,6,27,49,41,1
1011,Jérémy Grimm,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1012,Christian Groß,23,17,16,5,2,9,16,56.3,7,13,7,6,14,50,1
1013,Pascal Groß,36,13,8,21,7,14,39,35.9,25,25,3,22,9,7,0
1014,Carlos Gruezo,28,12,12,15,1,5,24,20.8,19,5,0,5,6,5,0
1015,Marko Grujić,56,34,21,30,5,19,63,30.2,44,43,9,34,22,69,0
1016,Vicente Guaita,1,1,1,0,0,1,2,50.0,1,0,0,0,0,18,3
1017,Andrés Guardado,30,14,15,11,4,15,41,36.6,26,15,4,11,18,22,1
1018,Sergi Guardiola,14,6,3,7,4,4,24,16.7,20,23,0,23,6,18,1
1019,Nemanja Gudelj,20,14,11,8,1,6,19,31.6,13,17,8,9,12,35,1
1020,Gonçalo Guedes,19,11,11,7,1,9,32,28.1,23,10,1,9,7,1,0
1021,Mattéo Guendouzi,31,16,14,13,4,14,43,32.6,29,21,7,14,29,38,2
1022,Raphaël Guerreiro,44,24,18,21,5,20,32,62.5,12,27,3,24,42,26,0
1023,Adrián Guerrero,2,2,1,1,0,2,3,66.7,1,0,0,0,2,1,0
1024,Ander Guevara,27,11,9,17,1,12,30,40.0,18,13,3,10,8,15,1
1025,Babacar Guèye,2,0,0,0,2,0,1,0.0,1,1,1,0,0,3,0
1026,John Guidetti,2,1,0,1,1,0,0,,0,1,0,1,0,0,0
1027,Josuha Guilavogui,41,26,17,23,1,10,30,33.3,20,35,9,26,45,64,2
1028,Frederic Guilbert,74,43,48,20,6,36,67,53.7,31,33,10,23,49,74,2
1029,Hugo Guillamón,8,3,5,2,1,5,10,50.0,5,3,2,1,5,29,0
1030,Bruno Guimarães,12,7,5,6,1,5,10,50.0,5,1,0,1,4,1,0
1031,Serhou Guirassy,7,3,1,4,2,2,7,28.6,5,13,6,7,4,21,0
1032,Rafik Guitane,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1033,Péter Gulácsi,0,0,0,0,0,0,0,,0,0,0,0,1,18,6
1034,Manuel Gulde,28,16,17,9,2,15,24,62.5,9,23,13,10,22,80,1
1035,Sinan Gümüş,0,0,0,0,0,0,4,0.0,4,0,0,0,0,1,0
1036,İlkay Gündoğan,27,16,9,11,7,9,41,22.0,32,17,5,12,31,13,0
1037,Angus Gunn,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,0
1038,Christian Günter,25,11,17,7,1,12,35,34.3,23,29,13,16,14,40,0
1039,Koray Günter,39,25,22,15,2,19,29,65.5,10,45,39,6,55,131,1
1040,Régis Gurtner,1,1,1,0,0,1,2,50.0,1,0,0,0,0,10,4
1041,Luiz Gustavo,6,3,3,3,0,3,5,60.0,2,5,2,3,5,6,0
1042,Jonathan de Guzmán,1,1,0,1,0,1,7,14.3,6,2,0,2,1,0,0
1043,Erling Haaland,4,2,1,0,3,0,4,0.0,4,7,4,3,4,4,0
1044,Janik Haberer,26,18,8,14,4,12,45,26.7,33,25,4,21,25,23,0
1045,Alexander Hack,26,10,19,6,1,16,27,59.3,11,20,9,11,23,60,1
1046,Munir El Haddadi,19,17,6,11,2,4,21,19.0,17,8,0,8,7,8,0
1047,André Hahn,15,9,7,5,3,5,21,23.8,16,23,5,18,13,14,0
1048,Amadou Haidara,26,16,7,17,2,10,24,41.7,14,14,2,12,8,10,1
1049,Achraf Hakimi,60,41,38,14,8,27,64,42.2,37,26,2,24,30,27,2
1050,Sébastien Haller,22,15,8,10,4,3,30,10.0,27,19,5,14,8,27,0
1051,Marcel Halstenberg,46,31,27,17,2,28,58,48.3,30,37,11,26,46,72,2
1052,Romain Hamouma,12,9,1,5,6,2,12,16.7,10,12,0,12,0,4,0
1053,Samir Handanović,1,1,1,0,0,0,1,0.0,1,0,0,0,0,8,3
1054,Grant Hanley,24,15,17,7,0,8,14,57.1,6,25,18,7,31,77,1
1055,Lukáš Haraslín,5,2,1,3,1,2,9,22.2,7,5,0,5,4,1,0
1056,Amine Harit,16,7,8,5,3,6,25,24.0,19,13,0,13,7,2,1
1057,Martin Harnik,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1058,Makoto Hasebe,28,20,16,9,3,18,39,46.2,21,38,10,28,26,38,0
1059,Hans Hateboer,36,23,20,9,7,18,38,47.4,20,22,7,15,10,32,1
1060,Kortney Hause,21,9,15,5,1,8,15,53.3,7,27,19,8,20,98,4
1061,Kai Havertz,21,15,5,10,6,6,39,15.4,33,22,0,22,2,22,0
1062,Isaac Hayden,55,27,33,17,5,20,50,40.0,30,24,7,17,38,38,0
1063,Eden Hazard,7,3,2,3,2,3,15,20.0,12,5,0,5,6,0,0
1064,Thorgan Hazard,40,27,17,14,9,12,50,24.0,38,29,0,29,13,2,1
1065,Tom Heaton,3,2,3,0,0,3,4,75.0,1,0,0,0,0,6,0
1066,Jonas Hector,76,49,37,34,5,24,75,32.0,51,44,10,34,46,38,1
1067,Dominique Heintz,47,30,40,6,1,17,43,39.5,26,38,25,13,41,131,1
1068,Dean Henderson,0,0,0,0,0,0,0,,0,0,0,0,1,13,1
1069,Jordan Henderson,63,41,18,33,12,22,55,40.0,33,22,4,18,30,21,2
1070,Liam Henderson,3,2,0,3,0,2,3,66.7,1,1,0,1,0,4,0
1071,Jeff Hendrick,18,10,7,8,3,7,27,25.9,20,21,8,13,20,20,0
1072,Wayne Hennessey,0,0,0,0,0,0,0,,0,0,0,0,1,3,1
1073,Rouwen Hennings,11,5,2,7,2,3,18,16.7,15,12,0,12,2,33,0
1074,Benjamin Henrichs,26,20,16,9,1,14,33,42.4,19,19,4,15,14,18,0
1075,Dalbert Henrique,52,25,35,12,5,18,51,35.3,33,34,4,30,19,65,0
1076,Christophe Hérelle,14,11,10,4,0,3,7,42.9,4,14,8,6,17,26,1
1077,Mario Hermoso,15,8,12,2,1,11,20,55.0,9,11,5,6,12,61,0
1078,Aridane Hernández,35,23,22,13,0,15,19,78.9,4,24,15,9,34,137,2
1079,Javier Hernández,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0
1080,Javier Hernández,6,4,0,4,2,1,6,16.7,5,5,0,5,5,1,0
1081,Juan Hernández,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
1082,Lucas Hernández,18,9,13,3,2,9,15,60.0,6,6,1,5,15,17,0
1083,Onel Hernández,27,19,13,11,3,9,31,29.0,22,12,1,11,19,10,0
1084,Theo Hernández,56,39,32,18,6,33,53,62.3,20,34,6,28,43,62,2
1085,Hernani,61,31,25,31,5,30,112,26.8,82,53,11,42,50,51,1
1086,Ander Herrera,19,11,9,9,1,5,14,35.7,9,10,2,8,6,4,0
1087,Héctor Herrera,31,21,9,18,4,13,32,40.6,19,16,7,9,17,13,2
1088,Sergio Herrera,1,1,1,0,0,1,4,25.0,3,0,0,0,1,13,3
1089,Yangel Herrera,88,49,25,53,10,36,80,45.0,44,38,9,29,34,28,0
1090,Iago Herrerín,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1091,Patrick Herrmann,24,11,8,10,6,5,16,31.3,11,21,4,17,11,8,0
1092,Pablo Hervías,24,20,8,14,2,12,22,54.5,10,8,0,8,5,0,0
1093,Son Heung-min,23,15,10,11,2,9,57,15.8,48,23,0,23,19,18,1
1094,Gonzalo Higuaín,13,7,2,6,5,4,31,12.9,27,12,0,12,6,14,0
1095,Vitorino Hilton,27,17,20,7,0,13,28,46.4,15,22,18,4,49,121,1
1096,Martin Hinteregger,66,51,33,30,3,28,57,49.1,29,41,21,20,36,96,0
1097,George Hirst,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1098,Marwin Hitz,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1099,André Hoffmann,48,22,30,18,0,16,50,32.0,34,22,9,13,56,90,0
1100,Nicolas Höfler,65,40,31,28,6,22,64,34.4,42,58,18,40,71,59,3
1101,Jonas Hofmann,43,27,22,12,9,22,76,28.9,54,28,3,25,18,14,0
1102,Jonas Hofmann,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
1103,Marco Höger,10,6,4,5,1,6,16,37.5,10,14,4,10,6,15,0
1104,Rob Holding,4,2,3,1,0,1,3,33.3,2,10,6,4,5,45,1
1105,José Holebas,26,15,19,7,0,9,28,32.1,19,11,4,7,3,33,0
1106,Lucas Höler,35,15,11,16,8,11,46,23.9,35,30,9,21,12,38,0
1107,Mason Holgate,44,26,30,13,1,21,31,67.7,10,26,13,13,34,97,0
1108,Nathan Holland,3,1,2,1,0,0,0,,0,1,0,1,0,0,0
1109,Gerrit Holtmann,24,14,14,6,4,15,37,40.5,22,21,1,20,6,8,0
1110,Josué Homawoo,6,2,3,3,0,2,2,100.0,0,3,2,1,2,2,0
1111,Franck Honorat,16,11,7,8,1,8,23,34.8,15,12,1,11,5,13,1
1112,Luca Horn,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1113,Timo Horn,0,0,0,0,0,0,5,0.0,5,0,0,0,2,15,1
1114,Krisztofer Horváth,1,1,0,1,0,0,0,,0,0,0,0,0,0,0
1115,Conor Hourihane,16,10,4,8,4,10,25,40.0,15,19,4,15,9,31,0
1116,Lukáš Hrádecký,0,0,0,0,0,0,1,0.0,1,0,0,0,2,19,2
1117,Benjamin Hübner,42,26,33,9,0,23,45,51.1,22,18,13,5,30,98,2
1118,Florian Hübner,16,14,12,4,0,7,17,41.2,10,11,7,4,16,39,0
1119,Callum Hudson-Odoi,10,4,4,5,1,1,7,14.3,6,9,0,9,5,4,1
1120,Will Hughes,75,47,24,41,10,25,67,37.3,42,48,8,40,37,28,0
1121,Mats Hummels,57,30,30,26,1,20,38,52.6,18,41,18,23,59,110,1
1122,Uwe Hünemeier,20,15,9,11,0,10,20,50.0,10,22,12,10,24,63,0
1123,Adrien Hunou,21,18,5,11,5,4,21,19.0,17,16,1,15,5,5,0
1124,Jannik Huth,0,0,0,0,0,0,1,0.0,1,0,0,0,0,2,0
1125,Elseid Hysaj,18,9,13,4,1,12,26,46.2,14,16,3,13,24,26,0
1126,Suk Hyun-jun,3,3,1,1,1,1,2,50.0,1,1,0,1,1,2,0
1127,Pierre Højbjerg,80,49,34,38,8,39,91,42.9,52,44,5,39,46,54,2
1128,Simone Iacoponi,49,25,36,12,1,26,42,61.9,16,37,29,8,35,140,2
1129,Iago,19,12,12,7,0,9,18,50.0,9,6,2,4,14,27,0
1130,Robert Ibáñez,13,8,4,5,4,7,20,35.0,13,7,0,7,5,5,0
1131,Roger Ibanez,11,8,6,3,2,5,7,71.4,2,9,6,3,18,21,1
1132,Jordon Ibe,2,2,2,0,0,1,1,100.0,0,0,0,0,0,1,0
1133,Vedad Ibišević,4,3,0,1,3,0,3,0.0,3,4,0,4,1,15,0
1134,Vicente Iborra,61,42,31,25,5,30,67,44.8,37,35,16,19,40,63,1
1135,Didier Ibrahim Ndong,62,35,30,31,1,30,59,50.8,29,27,6,21,49,31,0
1136,Zlatan Ibrahimović,5,1,0,2,3,1,13,7.7,12,4,3,1,5,21,0
1137,Mauro Icardi,4,2,1,3,0,1,10,10.0,9,7,1,6,2,11,0
1138,Adam Idah,2,2,1,0,1,2,3,66.7,1,4,0,4,0,1,0
1139,Odion Ighalo,2,2,0,2,0,1,3,33.3,2,1,1,0,0,0,0
1140,Borja Iglesias,7,5,1,4,2,0,9,0.0,9,7,4,3,5,18,0
1141,Igor,24,16,13,10,1,14,20,70.0,6,17,9,8,24,37,1
1142,Igor,12,10,8,2,2,6,7,85.7,1,10,4,6,7,16,0
1143,Kelechi Iheanacho,3,1,1,2,0,1,9,11.1,8,8,1,7,3,8,0
1144,Luc Ihorst,1,1,0,0,1,0,0,,0,1,0,1,0,0,0
1145,Jonathan Ikone,15,7,3,7,5,6,24,25.0,18,26,2,24,5,3,0
1146,Yun Il-lok,1,1,0,1,0,0,4,0.0,4,0,0,0,0,0,0
1147,Josip Iličić,26,19,7,10,9,7,28,25.0,21,9,0,9,9,4,0
1148,Asier Illarramendi,2,2,1,0,1,2,6,33.3,4,2,1,1,5,6,0
1149,Stefan Ilsanker,3,1,3,0,0,3,6,50.0,3,6,3,3,7,21,0
1150,Stefan Ilsanker,23,15,16,7,0,10,23,43.5,13,8,1,7,19,26,0
1151,Giannelli Imbula,2,0,2,0,0,0,1,0.0,1,4,1,3,2,0,0
1152,Ciro Immobile,8,6,2,4,2,0,24,0.0,24,10,2,8,11,7,0
1153,Roberto Inglese,9,6,2,2,5,2,10,20.0,8,8,2,6,2,1,0
1154,Danny Ings,42,25,16,16,10,13,67,19.4,54,62,4,58,9,30,1
1155,Marcus Ingvartsen,20,14,5,7,8,9,28,32.1,19,16,1,15,16,16,0
1156,Lorenzo Insigne,21,15,6,8,7,6,35,17.1,29,13,0,13,30,4,1
1157,Takashi Inui,20,10,7,8,5,11,34,32.4,23,23,4,19,18,12,0
1158,Artur Ioniță,38,23,12,22,4,12,37,32.4,25,32,10,22,18,24,2
1159,Alexander Isak,7,2,0,3,4,1,8,12.5,7,8,0,8,3,6,0
1160,Isco,13,9,2,10,1,5,14,35.7,9,9,0,9,7,4,1
1161,Nicolas Isimat-Mirin,14,8,8,6,0,5,11,45.5,6,18,12,6,22,71,0
1162,Jakub Iskra,0,0,0,0,0,0,0,,0,0,0,0,1,2,0
1163,Ismael,2,1,1,1,0,1,2,50.0,1,2,1,1,2,2,0
1164,Gian-Luca Itter,1,1,1,0,0,1,1,100.0,0,0,0,0,1,4,0
1165,Ander Iturraspe,2,0,1,1,0,2,5,40.0,3,0,0,0,1,7,0
1166,Alex Iwobi,25,17,8,15,2,12,33,36.4,21,18,2,16,14,10,1
1167,Armando Izzo,42,24,24,14,4,17,35,48.6,18,44,29,15,71,121,1
1168,Jacobo,3,3,2,1,0,1,1,100.0,0,0,0,0,0,2,0
1169,Phil Jagielka,5,4,3,2,0,1,3,33.3,2,5,5,0,4,19,0
1170,Filip Jagiełło,7,2,0,3,4,3,7,42.9,4,4,0,4,5,4,0
1171,Alireza Jahanbakhsh,8,4,3,2,3,0,2,0.0,2,5,0,5,3,2,0
1172,Mato Jajalo,44,19,19,22,3,14,38,36.8,24,20,7,13,19,19,2
1173,Ismail Jakobs,34,23,18,9,7,10,23,43.5,13,25,3,22,24,30,0
1174,Christophe Jallet,24,16,14,8,2,14,37,37.8,23,8,2,6,18,29,0
1175,Daniel James,20,10,5,10,5,7,45,15.6,38,23,4,19,7,12,0
1176,Matty James,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1177,Reece James,36,23,18,14,4,11,29,37.9,18,19,8,11,22,28,0
1178,Marko Janković,2,1,0,0,2,1,2,50.0,1,2,1,1,0,0,0
1179,Jakub Jankto,27,13,14,10,3,10,42,23.8,32,30,3,27,22,22,0
1180,Daryl Janmaat,14,10,8,6,0,6,13,46.2,7,7,2,5,7,23,0
1181,Laurent Jans,42,25,30,8,4,22,48,45.8,26,25,10,15,19,49,1
1182,Tony Jantschke,33,21,23,10,0,15,24,62.5,9,20,11,9,27,48,0
1183,Adnan Januzaj,8,7,3,2,3,3,16,18.8,13,9,1,8,7,2,0
1184,Rune Jarstein,4,1,4,0,0,2,3,66.7,1,0,0,0,1,11,3
1185,Jason,29,20,8,16,5,15,33,45.5,18,18,3,15,18,9,0
1186,Dennis Jastrzembski,2,0,1,1,0,0,1,0.0,1,3,0,3,3,0,0
1187,Corentin Jean,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
1188,Benjamin Jeannot,2,1,0,1,1,0,4,0.0,4,2,0,2,2,4,0
1189,Tin Jedvaj,44,26,25,19,0,23,47,48.9,24,36,18,18,60,123,1
1190,Jemerson,28,17,13,14,1,10,21,47.6,11,8,3,5,16,24,0
1191,Fredrik Jensen,3,1,2,1,0,2,7,28.6,5,7,1,6,1,3,0
1192,Jesé,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1193,Gabriel Jesus,17,10,4,5,8,7,25,28.0,18,26,1,25,11,6,0
1194,Juan Jesus,2,1,2,0,0,0,3,0.0,3,1,0,1,1,7,0
1195,Raúl Jiménez,20,12,6,10,4,3,31,9.7,28,26,0,26,16,34,1
1196,João Pedro,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1197,Joaquín,14,7,4,8,2,4,11,36.4,7,10,2,8,15,22,1
1198,Joelinton,34,20,7,22,5,9,32,28.1,23,32,6,26,11,30,0
1199,Ben Johnson,8,4,7,1,0,7,10,70.0,3,5,2,3,3,11,0
1200,Fabian Johnson,5,3,2,2,1,2,4,50.0,2,4,1,3,2,3,0
1201,Curtis Jones,4,4,0,1,3,3,4,75.0,1,2,0,2,2,1,0
1202,Phil Jones,2,2,1,1,0,1,1,100.0,0,2,0,2,2,9,1
1203,Frenkie de Jong,26,19,7,12,7,7,22,31.8,15,17,7,10,21,9,0
1204,Luuk de Jong,21,10,4,8,9,6,17,35.3,11,12,1,11,7,22,0
1205,Jony,13,9,7,4,2,5,23,21.7,18,11,2,9,14,17,0
1206,Joan Jordán,64,34,27,31,6,21,76,27.6,55,25,5,20,26,20,4
1207,Bruno Jordão,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
1208,Jorginho,66,40,24,34,8,35,91,38.5,56,30,5,25,64,27,2
1209,Jesse Joronen,3,1,3,0,0,3,3,100.0,0,0,0,0,6,22,0
1210,Willian José,5,2,0,4,1,2,8,25.0,6,10,4,6,1,16,0
1211,Joselu,26,17,4,12,10,4,32,12.5,28,36,5,31,13,46,0
1212,Jota,3,1,2,0,1,2,5,40.0,3,1,0,1,3,6,0
1213,Diogo Jota,28,15,16,10,2,12,48,25.0,36,17,0,17,9,10,2
1214,Vukašin Jovanović,18,11,12,6,0,14,21,66.7,7,5,3,2,15,15,0
1215,Dejan Joveljić,2,2,1,1,0,0,1,0.0,1,0,0,0,0,1,0
1216,Stevan Jovetić,2,1,0,1,1,1,5,20.0,4,1,0,1,1,5,0
1217,Luka Jović,2,1,0,0,2,1,2,50.0,1,1,0,1,2,0,0
1218,Juanmi,4,1,1,2,1,1,4,25.0,3,1,0,1,0,0,0
1219,David Juncà,6,5,4,1,1,2,3,66.7,1,4,1,3,2,3,0
1220,Lago Junior,32,19,12,11,9,12,29,41.4,17,23,5,18,14,25,0
1221,Hamed Junior Traorè,31,15,10,15,6,14,39,35.9,25,22,1,21,11,7,0
1222,Vinicius Júnior,26,16,13,8,5,8,32,25.0,24,14,0,14,3,2,0
1223,James Justin,36,17,22,14,0,15,25,60.0,10,15,7,8,11,30,0
1224,Musa Juwara,4,2,1,1,2,1,5,20.0,4,2,1,1,0,1,0
1225,Mathias Jørgensen,4,3,3,1,0,2,4,50.0,2,7,3,4,13,33,0
1226,Ozan Kabak,37,23,28,9,0,14,21,66.7,7,33,19,14,37,97,0
1227,Christian Kabasele,37,24,26,11,0,17,32,53.1,15,31,23,8,36,127,0
1228,Abdoul Kader Bamba,19,15,5,9,5,9,30,30.0,21,8,2,6,16,8,0
1229,Pavel Kadeřábek,32,22,17,13,2,13,30,43.3,17,29,7,22,27,55,1
1230,Florian Kainz,21,13,12,6,3,15,33,45.5,18,26,2,24,13,11,0
1231,Gaël Kakuta,46,27,13,27,6,17,48,35.4,31,15,1,14,16,8,2
1232,Lovre Kalinić,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1233,Nikola Kalinić,2,1,0,2,0,0,0,,0,2,0,2,1,1,0
1234,Salomon Kalou,1,0,1,0,0,0,2,0.0,2,2,0,2,0,1,0
1235,Samuel Kalu,33,17,19,12,2,16,36,44.4,20,13,1,12,24,10,0
1236,Daichi Kamada,29,20,7,17,5,8,42,19.0,34,16,1,15,10,6,0
1237,François Kamano,12,6,5,4,3,8,15,53.3,7,5,0,5,3,2,0
1238,Boubacar Kamara,67,34,37,27,3,27,57,47.4,30,27,14,13,34,53,1
1239,Hassane Kamara,58,47,40,14,4,24,35,68.6,11,17,2,15,58,58,0
1240,Kevin Kampl,17,11,7,10,0,7,23,30.4,16,7,2,5,16,6,0
1241,Harry Kane,18,12,3,12,3,4,17,23.5,13,17,7,10,6,30,0
1242,Lee Kang-in,3,1,0,2,1,3,6,50.0,3,5,0,5,3,0,0
1243,Wilfried Kanga,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1244,N'Golo Kanté,44,20,22,14,8,17,36,47.2,19,29,5,24,44,32,2
1245,Stefanos Kapino,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
1246,Wilfrid Kaptoum,5,2,3,2,0,3,3,100.0,0,4,1,3,1,3,0
1247,Kenan Karaman,11,5,2,5,4,4,9,44.4,5,9,4,5,2,7,0
1248,Yann Karamoh,10,7,5,4,1,3,9,33.3,6,5,0,5,2,3,0
1249,Mamoudou Karamoko,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1250,Florian Kastenmeier,1,1,1,0,0,0,0,,0,0,0,0,2,3,1
1251,Noah Katterbach,29,23,21,8,0,11,28,39.3,17,12,1,11,29,26,0
1252,Moise Kean,6,6,5,1,0,0,0,,0,4,0,4,5,1,1
1253,Michael Keane,31,16,18,12,1,14,24,58.3,10,35,28,7,44,152,0
1254,Thilo Kehrer,10,7,4,5,1,5,10,50.0,5,2,0,2,1,2,1
1255,Jules Keita,4,3,2,1,1,1,6,16.7,5,1,0,1,3,0,0
1256,Naby Keïta,30,14,8,16,6,11,26,42.3,15,18,0,18,10,4,0
1257,Yannik Keitel,2,1,1,1,0,0,6,0.0,6,3,1,2,4,4,0
1258,Lloyd Kelly,7,3,3,4,0,6,7,85.7,1,9,5,4,6,15,1
1259,Martin Kelly,23,18,19,4,0,14,31,45.2,17,18,10,8,16,86,1
1260,Kenedy,9,5,3,3,3,2,5,40.0,3,10,0,10,11,4,0
1261,Jonjoe Kenny,49,29,24,19,6,26,51,51.0,25,45,10,35,26,79,0
1262,Franck Kessié,54,29,28,18,8,16,52,30.8,36,34,5,29,34,32,2
1263,Saîf-Eddine Khaoui,3,1,0,3,0,2,5,40.0,3,2,0,2,1,4,0
1264,Wahbi Khazri,17,9,5,7,5,9,27,33.3,18,11,0,11,4,0,0
1265,Rani Khedira,60,36,21,35,4,18,45,40.0,27,47,12,35,48,62,0
1266,Sami Khedira,14,7,3,8,3,4,19,21.1,15,12,1,11,3,13,0
1267,Kiké,13,7,0,5,8,4,12,33.3,8,15,1,14,1,9,0
1268,Luca Kilian,33,24,27,6,0,22,41,53.7,19,20,9,11,12,67,0
1269,Max Kilman,4,2,1,3,0,2,2,100.0,0,1,1,0,4,7,0
1270,Joshua Kimmich,52,29,21,20,11,22,55,40.0,33,38,9,29,29,29,0
1271,Presnel Kimpembe,33,25,25,8,0,14,20,70.0,6,7,3,4,21,33,1
1272,Joshua King,16,6,4,8,4,4,16,25.0,12,20,3,17,8,9,0
1273,Simon Kjær,9,6,1,8,0,3,4,75.0,1,5,4,1,7,10,1
1274,Simon Kjær,22,13,17,5,0,10,18,55.6,8,20,16,4,15,52,0
1275,Davy Klaassen,55,43,19,23,13,19,57,33.3,38,46,18,28,38,45,2
1276,Felix Klaus,24,16,4,13,7,7,19,36.8,12,10,2,8,3,5,0
1277,Ragnar Klavan,29,16,20,9,0,14,28,50.0,14,29,19,10,25,118,1
1278,Timm Klose,8,2,5,2,1,7,11,63.6,4,6,6,0,7,29,0
1279,Lukas Klostermann,45,26,24,16,5,18,31,58.1,13,34,16,18,26,101,2
1280,Justin Kluivert,17,11,4,8,5,7,16,43.8,9,15,0,15,6,7,0
1281,Lukas Klünter,44,31,26,16,2,20,30,66.7,10,16,4,12,27,61,1
1282,Robin Knoche,29,14,24,5,0,17,30,56.7,13,19,11,8,27,77,1
1283,Robin Koch,34,20,20,13,1,11,26,42.3,15,30,22,8,45,94,4
1284,Giorgi Kochorashvili,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1285,Jonathan Kodjia,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0
1286,Kenan Kodro,1,0,0,0,1,0,2,0.0,2,1,0,1,0,4,0
1287,Dominik Kohr,44,35,15,25,4,18,53,34.0,35,31,11,20,30,16,0
